timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724514012859,20664,Stripe API,200,OK,Home 1-47,text,true,,1900738,120,32,32,https://docs.stripe.com/api,1055,0,187
1724514012182,21598,Stripe API,200,OK,Home 1-13,text,true,,1900738,120,31,31,https://docs.stripe.com/api,763,0,179
1724514012820,21054,Stripe API,200,OK,Home 1-45,text,true,,1900730,120,30,30,https://docs.stripe.com/api,844,0,174
1724514012357,21776,Stripe API,200,OK,Home 1-22,text,true,,1900730,120,29,29,https://docs.stripe.com/api,839,0,176
1724514012621,21605,Stripe API,200,OK,Home 1-35,text,true,,1900738,120,28,28,https://docs.stripe.com/api,1073,0,194
1724514012780,21631,Stripe API,200,OK,Home 1-43,text,true,,1900738,120,27,27,https://docs.stripe.com/api,1309,0,171
1724514012099,22555,Stripe API,200,OK,Home 1-9,text,true,,1900730,120,26,26,https://docs.stripe.com/api,745,0,175
1724514012900,21756,Stripe API,200,OK,Home 1-49,text,true,,1900730,120,25,25,https://docs.stripe.com/api,869,0,187
1724514012698,22131,Stripe API,200,OK,Home 1-39,text,true,,1900738,120,24,24,https://docs.stripe.com/api,909,0,208
1724514012269,22563,Stripe API,200,OK,Home 1-17,text,true,,1900738,120,23,23,https://docs.stripe.com/api,746,0,169
1724514012658,22291,Stripe API,200,OK,Home 1-37,text,true,,1900738,120,22,22,https://docs.stripe.com/api,816,0,189
1724514012761,22282,Stripe API,200,OK,Home 1-42,text,true,,1900738,120,21,21,https://docs.stripe.com/api,841,0,176
1724514011977,23199,Stripe API,200,OK,Home 1-3,text,true,,1900738,120,20,20,https://docs.stripe.com/api,917,0,172
1724514012198,23050,Stripe API,200,OK,Home 1-14,text,true,,1900738,120,19,19,https://docs.stripe.com/api,768,0,177
1724514012919,22640,Stripe API,200,OK,Home 1-50,text,true,,1900738,120,18,18,https://docs.stripe.com/api,1087,0,223
1724514012017,23975,Stripe API,200,OK,Home 1-5,text,true,,1900738,120,17,17,https://docs.stripe.com/api,749,0,181
1724514011954,24104,Stripe API,200,OK,Home 1-2,text,true,,1900738,120,16,16,https://docs.stripe.com/api,786,0,184
1724514012841,23439,Stripe API,200,OK,Home 1-46,text,true,,1900738,120,15,15,https://docs.stripe.com/api,882,0,194
1724514012156,24363,Stripe API,200,OK,Home 1-12,text,true,,1900738,120,14,14,https://docs.stripe.com/api,803,0,176
1724514012319,24340,Stripe API,200,OK,Home 1-20,text,true,,1900738,120,13,13,https://docs.stripe.com/api,950,0,176
1724514012118,24834,Stripe API,200,OK,Home 1-10,text,true,,1900738,120,12,12,https://docs.stripe.com/api,771,0,177
1724514012642,24547,Stripe API,200,OK,Home 1-36,text,true,,1900738,120,11,11,https://docs.stripe.com/api,1022,0,176
1724514012135,25169,Stripe API,200,OK,Home 1-11,text,true,,1900730,120,10,10,https://docs.stripe.com/api,825,0,183
1724514012417,24922,Stripe API,200,OK,Home 1-25,text,true,,1900738,120,9,9,https://docs.stripe.com/api,1059,0,188
1724514012278,26030,Stripe API,200,OK,Home 1-18,text,true,,1900730,120,8,8,https://docs.stripe.com/api,1944,0,172
1724514012520,26655,Stripe API,200,OK,Home 1-30,text,true,,1900738,120,7,7,https://docs.stripe.com/api,893,0,210
1724514012457,27360,Stripe API,200,OK,Home 1-27,text,true,,1900738,120,6,6,https://docs.stripe.com/api,791,0,170
1724514012583,28337,Stripe API,200,OK,Home 1-33,text,true,,1900738,120,5,5,https://docs.stripe.com/api,818,0,178
1724514012040,29096,Stripe API,200,OK,Home 1-6,text,true,,1900738,120,4,4,https://docs.stripe.com/api,866,0,177
1724514012801,29875,Stripe API,200,OK,Home 1-44,text,true,,1900738,120,3,3,https://docs.stripe.com/api,907,0,178
1724514012078,34404,Stripe API,200,OK,Home 1-8,text,true,,1900738,120,2,2,https://docs.stripe.com/api,788,0,187
1724514012599,35645,Stripe API,200,OK,Home 1-34,text,true,,1900738,120,1,1,https://docs.stripe.com/api,801,0,218
